"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 4^ - contributi e trasferimenti da parte di organismi  comunitari e internazionali";"categoria 4^ - contributi e trasferimenti da parte  di organismi comunitari e internazionali"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 4^ - contributi e trasferimenti da parte di organismi comunitari e internazionali";"categoria 4^ - contributi e trasferimenti da parte  di organismi comunitari e internazionali"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 5^ - contributi e trasferimenti correnti da altri enti";"categoria 5^ - contributi e trasferimenti correnti da altri enti del settore pubblico"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 5^ - contributi e trasferimenti correnti da altri enti del settore pubblico";"categoria 5^ - contributi e trasferimenti correnti da altri enti del settore pubblico"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"contributi dallo stato non fiscalizzati (per regioni a statuto ordinario e sicilia e sardegna)";"contributi dallo stato non fiscalizzati (per regioni a statuto ordinario e sicilia e sardegna)"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"contributo per gli interventi dei comuni (ex fondo sviluppo investimenti)";"contributo per gli interventi dei comuni (ex fondo sviluppo investimenti)"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"contributo per gli interventi dei comuni (ex fondo sviluppo investimenti) (7)";"contributo per gli interventi dei comuni (ex fondo sviluppo investimenti)"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"di cui: dalle province per rimborso statale ici (art. 4 co. 5 d.l. 16/12) (3)
";"di cui: dalle province per rimborso statale ici (art. 4 co. 5 d.l. 16/12)"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"di cui: dalle province per rimborso statale ici (art. 4 co. 5 d.l. 16/12)";"di cui: dalle province per rimborso statale ici (art. 4 co. 5 d.l. 16/12)"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"di cui : entrate a specifica destinazione per finanziare spese di personale (2)";"di cui : entrate a specifica destinazione per finanziare spese di personale"
