"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(6) trattasi fattispecie prevista all'art. 4 d.lgs. 23/2011.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(8) trattasi fattispecie prevista all'art. 4 d.lgs. 23/2011.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(9) voce già prevista nel modello di certificato prima della pubblicazione del d.lgs 23/2011 e che ora viene riproposta per motivi tecnici di struttura del quadro contabile, nonostante non sia stata confermata dalla legislazione per le regioni a statuto ordinario e non concernenti le regioni a statuto speciale.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale comunale sul consumo di energia elettrica";"Imposte (altro)";"IMPOSTE";"IMPOSTE E TASSE";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale erariale sulla tassa smaltimento rifiuti";"Rifiuti";"TASSE";"IMPOSTE E TASSE";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale i.r.p.e.f.";"Imposte (altro)";"IMPOSTE";"IMPOSTE E TASSE";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale sul consumo di energia elettrica";"Imposte (altro)";"IMPOSTE";"IMPOSTE E TASSE";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"altre imposte";"Imposte (altro)";"IMPOSTE";"IMPOSTE E TASSE";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"altre tasse";"Altre Tasse";"TASSE";"IMPOSTE E TASSE";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"altri tributi speciali";"";"";"";""
